Seconds,top,bot,mid,midVoltage,gain,offset,offsetVoltage,diffAmpMultiplier,,sensor1,sensor2,sensor1_est,sensor2_est,,sensor2Previous,sensor2RawDelta,sensor2DeltaStep,sensor2DeltaPerStep
18.485,59,55,157,0.137710282,255,145,1.646866543,102.7346115,,1.722513875,1.5351545,1.721846316,1.466573097,,1.484333375,0.050821125,1,0.050821125
19.099,59,55,158,0.137747875,255,145,1.646866543,102.7346115,,1.722394375,1.584275375,1.721368182,1.478849883,,1.5351545,0.049120875,1,0.049120875
19.712,59,55,159,0.137785467,255,145,1.646866543,102.7346115,,1.72184175,1.6353725,1.720870812,1.535623598,,1.584275375,0.051097125,1,0.051097125
20.374,59,55,160,0.13782306,255,145,1.646866543,102.7346115,,1.720891375,1.690902375,1.720330295,1.633260005,,1.6353725,0.055529875,1,0.055529875
20.985,59,55,161,0.137860652,255,145,1.646866543,102.7346115,,1.71993875,1.73881275,1.719863944,1.731127564,,1.690902375,0.047910375,1,0.047910375
21.646,59,55,162,0.137898244,255,145,1.646866543,102.7346115,,1.719470875,1.791116875,1.719354825,1.77919452,,1.73881275,0.052304125,1,0.052304125
22.31,59,55,163,0.137935837,255,145,1.646866543,102.7346115,,1.719422375,1.8392085,1.71888671,1.784177149,,1.791116875,0.048091625,1,0.048091625
22.922,59,55,164,0.137973429,255,145,1.646866543,102.7346115,,1.719299875,1.891912625,1.718373697,1.796762139,,1.8392085,0.052704125,1,0.052704125
23.53,59,55,165,0.138011021,255,145,1.646866543,102.7346115,,1.71911625,1.9424055,1.717882209,1.815626782,,1.891912625,0.050492875,1,0.050492875
24.192,59,55,166,0.138048614,255,145,1.646866543,102.7346115,,1.7183965,1.991092875,1.717408295,1.889570018,,1.9424055,0.048687375,1,0.048687375
24.802,59,55,167,0.138086206,255,145,1.646866543,102.7346115,,1.71745275,2.042003625,1.716912739,1.986525808,,1.991092875,0.05091075,1,0.05091075
25.411,59,55,168,0.138123799,255,145,1.646866543,102.7346115,,1.716655375,2.0970355,1.716377069,2.068443819,,2.042003625,0.055031875,1,0.055031875
26.072,59,55,169,0.138161391,255,145,1.646866543,102.7346115,,1.7162485,2.145861125,1.715901809,2.110243964,,2.0970355,0.048825625,1,0.048825625
26.735,59,55,170,0.138198983,255,145,1.646866543,102.7346115,,1.716157875,2.1966645,1.715407298,2.119554288,,2.145861125,0.050803375,1,0.050803375
27.395,59,55,171,0.138236576,255,145,1.646866543,102.7346115,,1.716010125,2.244843,1.714938337,2.134733327,,2.1966645,0.0481785,1,0.0481785
28.059,59,55,172,0.138274168,255,145,1.646866543,102.7346115,,1.715735125,2.29588425,1.714441511,2.162985345,,2.244843,0.05104125,1,0.05104125
28.67,59,55,173,0.13831176,255,145,1.646866543,102.7346115,,1.71500525,2.34518125,1.713961663,2.23796877,,2.29588425,0.049297,1,0.049297
29.28,59,55,174,0.138349353,255,145,1.646866543,102.7346115,,1.714063125,2.394856375,1.713478135,2.334757616,,2.34518125,0.049675125,1,0.049675125
29.941,59,55,175,0.138386945,255,145,1.646866543,102.7346115,,1.71329175,2.44489475,1.71299107,2.414004526,,2.394856375,0.050038375,1,0.050038375
30.55,59,55,176,0.138424538,255,145,1.646866543,102.7346115,,1.71299875,2.498535875,1.712468937,2.444105768,,2.44489475,0.053641125,1,0.053641125
31.163,59,55,177,0.13846213,255,145,1.646866543,102.7346115,,1.712883,2.547948625,1.711987963,2.455997299,,2.498535875,0.04941275,1,0.04941275
31.821,59,55,178,0.138499722,255,145,1.646866543,102.7346115,,1.712698375,2.598828875,1.711492703,2.474964677,,2.547948625,0.05088025,1,0.05088025
32.432,59,55,179,0.138537315,255,145,1.646866543,102.7346115,,1.712236875,2.646588375,1.711027821,2.5223767,,2.598828875,0.0477595,1,0.0477595
33.041,59,55,180,0.138574907,255,145,1.646866543,102.7346115,,1.711399125,2.696173,1.710545173,2.608442621,,2.646588375,0.049584625,1,0.049584625
33.702,59,55,181,0.138612499,255,145,1.646866543,102.7346115,,1.710474,2.746409375,1.710056182,2.703484978,,2.696173,0.050236375,1,0.050236375
39.783,59,55,130,0.136695288,192,145,1.646866543,77.80435686,,1.73549225,0.542651375,1.735179377,0.518308522,,,,130,
40.394,59,55,132,0.136770473,192,145,1.646866543,77.80435686,,1.734943,0.619361875,1.734193436,0.561042565,,0.542651375,0.0767105,2,0.03835525
41.055,59,55,134,0.136845658,192,145,1.646866543,77.80435686,,1.733152625,0.6953105,1.733217288,0.700341541,,0.619361875,0.075948625,2,0.037974312
41.715,59,55,136,0.136920842,192,145,1.646866543,77.80435686,,1.732322625,0.77610175,1.732178898,0.764919157,,0.6953105,0.08079125,2,0.040395625
42.374,59,55,138,0.136996027,192,145,1.646866543,77.80435686,,1.732093375,0.852966875,1.73119097,0.782755806,,0.77610175,0.076865125,2,0.038432563
43.034,59,55,140,0.137071212,192,145,1.646866543,77.80435686,,1.730933625,0.927196125,1.73023692,0.872989409,,0.852966875,0.07422925,2,0.037114625
43.643,59,55,142,0.137146397,192,145,1.646866543,77.80435686,,1.729314375,1.002622125,1.729267488,0.998974114,,0.927196125,0.075426,2,0.037713
44.305,59,55,144,0.137221581,192,145,1.646866543,77.80435686,,1.72895325,1.08610475,1.728194507,1.027071212,,1.002622125,0.083482625,2,0.041741313
44.966,59,55,146,0.137296766,192,145,1.646866543,77.80435686,,1.72812875,1.161464625,1.727225925,1.091220904,,1.08610475,0.075359875,2,0.037679937
45.576,59,55,148,0.137371951,192,145,1.646866543,77.80435686,,1.7263625,1.2362565,1.726264644,1.22864285,,1.161464625,0.074791875,2,0.037395937
46.25,59,55,150,0.137447136,192,145,1.646866543,77.80435686,,1.725811375,1.312629625,1.725283039,1.271522776,,1.2362565,0.076373125,2,0.038186562
46.91,59,55,152,0.13752232,192,145,1.646866543,77.80435686,,1.72528175,1.392174,1.724260675,1.312729908,,1.312629625,0.079544375,2,0.039772188
47.519,59,55,154,0.137597505,192,145,1.646866543,77.80435686,,1.723359,1.4687665,1.723276251,1.462328235,,1.392174,0.0765925,2,0.03829625
48.185,59,55,156,0.13767269,192,145,1.646866543,77.80435686,,1.72264825,1.544580375,1.722301834,1.517627682,,1.4687665,0.075813875,2,0.037906938
48.845,59,55,158,0.137747875,192,145,1.646866543,77.80435686,,1.72239125,1.619130875,1.721343655,1.537623402,,1.544580375,0.0745505,2,0.03727525
49.452,59,55,160,0.13782306,192,145,1.646866543,77.80435686,,1.720832125,1.70126875,1.720287957,1.65893012,,1.619130875,0.082137875,2,0.041068938
50.111,59,55,162,0.137898244,192,145,1.646866543,77.80435686,,1.719473875,1.777385375,1.719309649,1.764607887,,1.70126875,0.076116625,2,0.038058313
50.718,59,55,164,0.137973429,192,145,1.646866543,77.80435686,,1.71931325,1.853322875,1.718333643,1.777105212,,1.777385375,0.0759375,2,0.03796875
51.327,59,55,166,0.138048614,192,145,1.646866543,77.80435686,,1.7186295,1.928911,1.717362128,1.830303941,,1.853322875,0.075588125,2,0.037794062
52.003,59,55,168,0.138123799,192,145,1.646866543,77.80435686,,1.716641125,2.007661375,1.716349969,1.985008179,,1.928911,0.078750375,2,0.039375188
52.664,59,55,170,0.138198983,192,145,1.646866543,77.80435686,,1.7161695,2.083795625,1.715371435,2.021702659,,2.007661375,0.07613425,2,0.038067125
53.273,59,55,172,0.138274168,192,145,1.646866543,77.80435686,,1.715749,2.158401375,1.714412545,2.054419391,,2.083795625,0.07460575,2,0.037302875
53.933,59,55,174,0.138349353,192,145,1.646866543,77.80435686,,1.71394625,2.233935625,1.713441723,2.194681195,,2.158401375,0.07553425,2,0.037767125
54.592,59,55,176,0.138424538,192,145,1.646866543,77.80435686,,1.712996625,2.312114875,1.712436904,2.268566158,,2.233935625,0.07817925,2,0.039089625
55.251,59,55,178,0.138499722,192,145,1.646866543,77.80435686,,1.712689625,2.388493375,1.71145523,2.292452095,,2.312114875,0.0763785,2,0.03818925
55.911,59,55,180,0.138574907,192,145,1.646866543,77.80435686,,1.711300875,2.463329375,1.710493382,2.400502896,,2.388493375,0.074836,2,0.037418
56.571,59,55,182,0.138650092,192,145,1.646866543,77.80435686,,1.709964375,2.53668775,1.709550525,2.504488419,,2.463329375,0.073358375,2,0.036679188
57.231,59,55,184,0.138725277,192,145,1.646866543,77.80435686,,1.709625625,2.618049375,1.708504804,2.530844645,,2.53668775,0.081361625,2,0.040680812
57.842,59,55,186,0.138800461,192,145,1.646866543,77.80435686,,1.70883975,2.694015375,1.707528432,2.591989144,,2.618049375,0.075966,2,0.037983
63.27,59,55,116,0.136168995,128,145,1.646866543,52.47838389,,1.74200275,0.56362225,1.742082814,0.567823866,,,,116,
63.931,59,55,119,0.136281772,128,145,1.646866543,52.47838389,,1.74136575,0.6419375,1.74059048,0.601252596,,0.56362225,0.07831525,3,0.026105083
64.538,59,55,122,0.136394549,128,145,1.646866543,52.47838389,,1.738867875,0.722187875,1.739061272,0.732337039,,0.6419375,0.080250375,3,0.026750125
65.149,59,55,125,0.136507326,128,145,1.646866543,52.47838389,,1.738090625,0.798796375,1.737601461,0.773125863,,0.722187875,0.0766085,3,0.025536167
65.758,59,55,128,0.136620103,128,145,1.646866543,52.47838389,,1.735844375,0.877977,1.736092638,0.891005433,,0.798796375,0.079180625,3,0.026393542
66.419,59,55,131,0.136732881,128,145,1.646866543,52.47838389,,1.735305125,0.955032375,1.734624312,0.919304402,,0.877977,0.077055375,3,0.025685125
67.082,59,55,134,0.136845658,128,145,1.646866543,52.47838389,,1.733072375,1.03250625,1.733148011,1.036475513,,0.955032375,0.077473875,3,0.025824625
67.742,59,55,137,0.136958435,128,145,1.646866543,52.47838389,,1.732245375,1.111703625,1.731638868,1.079875137,,1.03250625,0.079197375,3,0.026399125
68.352,59,55,140,0.137071212,128,145,1.646866543,52.47838389,,1.730724125,1.1894865,1.73015668,1.159707878,,1.111703625,0.077782875,3,0.025927625
68.965,59,55,143,0.137183989,128,145,1.646866543,52.47838389,,1.729061,1.266333,1.728692334,1.24698599,,1.1894865,0.0768465,3,0.0256155
69.626,59,55,146,0.137296766,128,145,1.646866543,52.47838389,,1.727982125,1.34709975,1.727153286,1.303603607,,1.266333,0.08076675,3,0.02692225
70.287,59,55,149,0.137409543,128,145,1.646866543,52.47838389,,1.725891125,1.424304375,1.725682116,1.413335907,,1.34709975,0.077204625,3,0.025734875
70.897,59,55,152,0.13752232,128,145,1.646866543,52.47838389,,1.724909375,1.50289475,1.72418454,1.464856561,,1.424304375,0.078590375,3,0.026196792
71.573,59,55,155,0.137635098,128,145,1.646866543,52.47838389,,1.722769375,1.579234875,1.722729843,1.577160302,,1.50289475,0.076340125,3,0.025446708
72.236,59,55,158,0.137747875,128,145,1.646866543,52.47838389,,1.72230925,1.656242,1.721262436,1.601306919,,1.579234875,0.077007125,3,0.025669042
72.9,59,55,161,0.137860652,128,145,1.646866543,52.47838389,,1.7197445,1.736413875,1.719734724,1.735900854,,1.656242,0.080171875,3,0.026723958
73.558,59,55,164,0.137973429,128,145,1.646866543,52.47838389,,1.71927875,1.813903875,1.718258116,1.760342661,,1.736413875,0.07749,3,0.02583
74.171,59,55,167,0.138086206,128,145,1.646866543,52.47838389,,1.71741325,1.8907,1.71679473,1.858241086,,1.813903875,0.076796125,3,0.025598708
74.782,59,55,170,0.138198983,128,145,1.646866543,52.47838389,,1.71613225,1.9689815,1.71530304,1.925465896,,1.8907,0.0782815,3,0.026093833
75.443,59,55,173,0.13831176,128,145,1.646866543,52.47838389,,1.714811125,2.045473375,1.713845452,1.994796401,,1.9689815,0.076491875,3,0.025497292
76.106,59,55,176,0.138424538,128,145,1.646866543,52.47838389,,1.712948625,2.12289125,1.712370218,2.092537391,,2.045473375,0.077417875,3,0.025805958
76.717,59,55,179,0.138537315,128,145,1.646866543,52.47838389,,1.71202075,2.198677875,1.710926069,2.141230771,,2.12289125,0.075786625,3,0.025262208
77.38,59,55,182,0.138650092,128,145,1.646866543,52.47838389,,1.7098455,2.274157375,1.709487772,2.255384376,,2.198677875,0.0754795,3,0.025159833
78.039,59,55,185,0.138762869,128,145,1.646866543,52.47838389,,1.709306,2.354061,1.707965171,2.283696464,,2.274157375,0.079903625,3,0.026634542
78.7,59,55,188,0.138875646,128,145,1.646866543,52.47838389,,1.706930625,2.430717,1.706504455,2.408352305,,2.354061,0.076656,3,0.025552
79.363,59,55,191,0.138988423,128,145,1.646866543,52.47838389,,1.706389,2.50671475,1.705056283,2.43677591,,2.430717,0.07599775,3,0.025332583
79.975,59,55,194,0.1391012,128,145,1.646866543,52.47838389,,1.704408125,2.58403725,1.703582867,2.540729029,,2.50671475,0.0773225,3,0.025774167
80.634,59,55,197,0.139213978,128,145,1.646866543,52.47838389,,1.70324275,2.65955275,1.702143884,2.601886025,,2.58403725,0.0755155,3,0.025171833
81.294,59,55,200,0.139326755,128,145,1.646866543,52.47838389,,1.701975875,2.736865,1.700670663,2.668369578,,2.65955275,0.07731225,3,0.02577075
86.664,59,55,101,0.135605109,96,145,1.646866543,39.8153974,,1.7487865,0.547735375,1.749490275,0.575756468,,,,101,
87.272,59,55,105,0.135755479,96,145,1.646866543,39.8153974,,1.7479745,0.627892375,1.747477059,0.608086571,,0.547735375,0.080157,4,0.02003925
87.93,59,55,109,0.135905848,96,145,1.646866543,39.8153974,,1.745245375,0.705835375,1.74551945,0.716747767,,0.627892375,0.077943,4,0.01948575
88.547,59,55,113,0.136056218,96,145,1.646866543,39.8153974,,1.74367825,0.787177625,1.743476465,0.779143472,,0.705835375,0.08134225,4,0.020335563
89.162,59,55,117,0.136206587,96,145,1.646866543,39.8153974,,1.741909875,0.865759125,1.741502819,0.849552025,,0.787177625,0.0785815,4,0.019645375
89.825,59,55,121,0.136356957,96,145,1.646866543,39.8153974,,1.739288375,0.94589975,1.739490014,0.953928089,,0.865759125,0.080140625,4,0.020035156
90.436,59,55,125,0.136507326,96,145,1.646866543,39.8153974,,1.737916375,1.024471125,1.737516622,1.008554815,,0.94589975,0.078571375,4,0.019642844
91.045,59,55,129,0.136657696,96,145,1.646866543,39.8153974,,1.735571125,1.10379925,1.735524224,1.101931875,,1.024471125,0.079328125,4,0.019832031
91.706,59,55,133,0.136808065,96,145,1.646866543,39.8153974,,1.733674,1.18195175,1.733561353,1.177466661,,1.10379925,0.0781525,4,0.019538125
92.367,59,55,137,0.136958435,96,145,1.646866543,39.8153974,,1.732165875,1.262506,1.731538159,1.237513257,,1.18195175,0.08055425,4,0.020138562
92.976,59,55,141,0.137108804,96,145,1.646866543,39.8153974,,1.72970175,1.339464875,1.729605267,1.335623373,,1.262506,0.076958875,4,0.019239719
93.586,59,55,145,0.137259174,96,145,1.646866543,39.8153974,,1.72866775,1.420004625,1.727582438,1.376792494,,1.339464875,0.08053975,4,0.020134938
94.245,59,55,149,0.137409543,96,145,1.646866543,39.8153974,,1.72589425,1.4974965,1.725636159,1.487220499,,1.420004625,0.077491875,4,0.019372969
94.907,59,55,153,0.137559913,96,145,1.646866543,39.8153974,,1.723878875,1.577336375,1.723630908,1.567463456,,1.4974965,0.079839875,4,0.019959969
95.573,59,55,157,0.137710282,96,145,1.646866543,39.8153974,,1.722521375,1.65538025,1.721670765,1.621512858,,1.577336375,0.078043875,4,0.019510969
96.233,59,55,161,0.137860652,96,145,1.646866543,39.8153974,,1.719744125,1.734917375,1.719673117,1.73209017,,1.65538025,0.079537125,4,0.019884281
96.848,59,55,165,0.138011021,96,145,1.646866543,39.8153974,,1.7190025,1.811874875,1.717740259,1.761618264,,1.734917375,0.0769575,4,0.019239375
97.507,59,55,169,0.138161391,96,145,1.646866543,39.8153974,,1.716202375,1.891517875,1.715739953,1.873106354,,1.811874875,0.079643,4,0.01991075
98.118,59,55,173,0.13831176,96,145,1.646866543,39.8153974,,1.714775875,1.9686905,1.713801692,1.929903018,,1.891517875,0.077172625,4,0.019293156
98.782,59,55,177,0.13846213,96,145,1.646866543,39.8153974,,1.71281575,2.046589875,1.711845178,2.007946174,,1.9686905,0.077899375,4,0.019474844
99.451,59,55,181,0.138612499,96,145,1.646866543,39.8153974,,1.710137625,2.12432075,1.709892896,2.114576785,,2.046589875,0.077730875,4,0.019432719
100.06,59,55,185,0.138762869,96,145,1.646866543,39.8153974,,1.709355,2.203045,1.707915665,2.14573731,,2.12432075,0.07872425,4,0.019681063
100.67,59,55,189,0.138913238,96,145,1.646866543,39.8153974,,1.70654775,2.280450625,1.705971552,2.257509085,,2.203045,0.077405625,4,0.019351406
101.329,59,55,193,0.139063608,96,145,1.646866543,39.8153974,,1.705417125,2.357551125,1.704035103,2.302525368,,2.280450625,0.0771005,4,0.019275125
101.99,59,55,197,0.139213978,96,145,1.646866543,39.8153974,,1.703187625,2.434023625,1.702114426,2.391293797,,2.357551125,0.0764725,4,0.019118125
102.651,59,55,201,0.139364347,96,145,1.646866543,39.8153974,,1.70076425,2.512686625,1.700138733,2.487781436,,2.434023625,0.078663,4,0.01966575
103.312,59,55,205,0.139514717,96,145,1.646866543,39.8153974,,1.699691375,2.589269375,1.698215288,2.53049838,,2.512686625,0.07658275,4,0.019145687
103.932,59,55,209,0.139665086,96,145,1.646866543,39.8153974,,1.6969355,2.66611725,1.696285183,2.640224638,,2.589269375,0.076847875,4,0.019211969
104.543,59,55,213,0.139815456,96,145,1.646866543,39.8153974,,1.695768,2.74278725,1.694359547,2.686709115,,2.66611725,0.07667,4,0.0191675
109.812,59,55,73,0.134552523,64,145,1.646866543,27.15241091,,1.762534375,0.544464375,1.763342295,0.566401356,,,,73,
110.424,59,55,78,0.134740484,64,145,1.646866543,27.15241091,,1.7610525,0.611279,1.76088157,0.606637834,,0.544464375,0.066814625,5,0.013362925
111.083,59,55,83,0.134928446,64,145,1.646866543,27.15241091,,1.758073,0.679945,1.75835266,0.687538443,,0.611279,0.068666,5,0.0137332
111.743,59,55,88,0.135116408,64,145,1.646866543,27.15241091,,1.755273625,0.747405375,1.755868152,0.763548223,,0.679945,0.067460375,5,0.013492075
112.354,59,55,93,0.13530437,64,145,1.646866543,27.15241091,,1.75376075,0.814475625,1.753398012,0.804626427,,0.747405375,0.06707025,5,0.01341405
113.014,59,55,98,0.135492332,64,145,1.646866543,27.15241091,,1.751071,0.882704125,1.750885215,0.877659624,,0.814475625,0.0682285,5,0.0136457
113.622,59,55,103,0.135680294,64,145,1.646866543,27.15241091,,1.748409125,0.948987625,1.748444051,0.949935948,,0.882704125,0.0662835,5,0.0132567
114.234,59,55,108,0.135868256,64,145,1.646866543,27.15241091,,1.745367125,1.01709475,1.745935724,1.032533582,,0.948987625,0.068107125,5,0.013621425
114.893,59,55,113,0.136056218,64,145,1.646866543,27.15241091,,1.743513625,1.085927625,1.743400668,1.082860575,,1.01709475,0.068832875,5,0.013766575
115.503,59,55,118,0.13624418,64,145,1.646866543,27.15241091,,1.741726125,1.1515915,1.740982324,1.13139551,,1.085927625,0.065663875,5,0.013132775
116.112,59,55,123,0.136432141,64,145,1.646866543,27.15241091,,1.73866375,1.2206885,1.738437541,1.214546374,,1.1515915,0.069097,5,0.0138194
116.772,59,55,128,0.136620103,64,145,1.646866543,27.15241091,,1.735635875,1.288676,1.735933619,1.29676048,,1.2206885,0.0679875,5,0.0135975
117.432,59,55,133,0.136808065,64,145,1.646866543,27.15241091,,1.733588375,1.354481875,1.733510046,1.352355042,,1.288676,0.065805875,5,0.013161175
118.043,59,55,138,0.136996027,64,145,1.646866543,27.15241091,,1.731869875,1.422274875,1.731013288,1.39901646,,1.354481875,0.067793,5,0.0135586
118.703,59,55,143,0.137183989,64,145,1.646866543,27.15241091,,1.72905775,1.489185,1.728549045,1.475372434,,1.422274875,0.066910125,5,0.013382025
119.327,59,55,148,0.137371951,64,145,1.646866543,27.15241091,,1.726143,1.556349,1.726075453,1.554514923,,1.489185,0.067164,5,0.0134328
119.936,59,55,153,0.137559913,64,145,1.646866543,27.15241091,,1.723658875,1.623479125,1.723603108,1.621964906,,1.556349,0.067130125,5,0.013426025
120.598,59,55,158,0.137747875,64,145,1.646866543,27.15241091,,1.722204625,1.691031125,1.721115225,1.6614513,,1.623479125,0.067552,5,0.0135104
121.258,59,55,163,0.137935837,64,145,1.646866543,27.15241091,,1.719357125,1.758006,1.718648598,1.73876779,,1.691031125,0.066974875,5,0.013394975
121.87,59,55,168,0.138123799,64,145,1.646866543,27.15241091,,1.716524375,1.824899875,1.716184954,1.815683782,,1.758006,0.066893875,5,0.013378775
122.532,59,55,173,0.13831176,64,145,1.646866543,27.15241091,,1.7148095,1.89155825,1.713729983,1.862246772,,1.824899875,0.066658375,5,0.013331675
123.191,59,55,178,0.138499722,64,145,1.646866543,27.15241091,,1.71234475,1.958038875,1.711281559,1.929170677,,1.89155825,0.066480625,5,0.013296125
123.854,59,55,183,0.138687684,64,145,1.646866543,27.15241091,,1.70970975,2.023192875,1.708881993,2.00071728,,1.958038875,0.065154,5,0.0130308
124.518,59,55,188,0.138875646,64,145,1.646866543,27.15241091,,1.706854875,2.09067525,1.706396675,2.078234019,,2.023192875,0.067482375,5,0.013496475
125.127,59,55,193,0.139063608,64,145,1.646866543,27.15241091,,1.705433875,2.15632125,1.703978989,2.116817595,,2.09067525,0.065646,5,0.0131292
125.788,59,55,198,0.13925157,64,145,1.646866543,27.15241091,,1.703077875,2.220847,1.701602561,2.180788675,,2.15632125,0.06452575,5,0.01290515
126.447,59,55,203,0.139439532,64,145,1.646866543,27.15241091,,1.700088,2.287348375,1.699153373,2.26197099,,2.220847,0.066501375,5,0.013300275
127.11,59,55,208,0.139627494,64,145,1.646866543,27.15241091,,1.697356875,2.352794,1.696743066,2.336127618,,2.287348375,0.065445625,5,0.013089125
127.782,59,55,213,0.139815456,64,145,1.646866543,27.15241091,,1.69585325,2.417653,1.694354365,2.376954662,,2.352794,0.064859,5,0.0129718
128.443,59,55,218,0.140003417,64,145,1.646866543,27.15241091,,1.69346425,2.483867,1.69191576,2.441821771,,2.417653,0.066214,5,0.0132428
129.104,59,55,223,0.140191379,64,145,1.646866543,27.15241091,,1.690570125,2.548533,1.689534167,2.520404243,,2.483867,0.064666,5,0.0129332
129.765,59,55,228,0.140379341,64,145,1.646866543,27.15241091,,1.68817,2.615018375,1.687085568,2.585573423,,2.548533,0.066485375,5,0.013297075
130.376,59,55,233,0.140567303,64,145,1.646866543,27.15241091,,1.686305125,2.68050675,1.684673687,2.636209275,,2.615018375,0.065488375,5,0.013097675
130.985,59,55,238,0.140755265,64,145,1.646866543,27.15241091,,1.683843625,2.744855625,1.682303773,2.703044935,,2.68050675,0.064348875,5,0.012869775
134.563,59,55,47,0.133575121,48,145,1.646866543,20.82091767,,1.775316625,0.55001575,1.776241581,0.569274178,,,,47,
135.225,59,55,54,0.133838267,48,145,1.646866543,20.82091767,,1.77193175,0.622633875,1.772753832,0.639750381,,0.55001575,0.072618125,7,0.010374018
135.833,59,55,61,0.134101414,48,145,1.646866543,20.82091767,,1.768516,0.696356125,1.769213054,0.710869431,,0.622633875,0.07372225,7,0.01053175
136.446,59,55,68,0.134364561,48,145,1.646866543,20.82091767,,1.765118625,0.76871025,1.765737985,0.781605896,,0.696356125,0.072354125,7,0.010336304
137.106,59,55,75,0.134627707,48,145,1.646866543,20.82091767,,1.761423125,0.842234,1.762206741,0.858549597,,0.76871025,0.07352375,7,0.010503393
137.77,59,55,82,0.134890854,48,145,1.646866543,20.82091767,,1.758197125,0.91432775,1.758744177,0.925717878,,0.842234,0.07209375,7,0.010299107
138.379,59,55,89,0.135154001,48,145,1.646866543,20.82091767,,1.7549345,0.986385375,1.755283349,0.993648724,,0.91432775,0.072057625,7,0.010293946
139.055,59,55,96,0.135417147,48,145,1.646866543,20.82091767,,1.7515895,1.059687375,1.751762755,1.063294694,,0.986385375,0.073302,7,0.010471714
139.718,59,55,103,0.135680294,48,145,1.646866543,20.82091767,,1.748388625,1.130893,1.748342846,1.129939849,,1.059687375,0.071205625,7,0.010172232
140.325,59,55,110,0.135943441,48,145,1.646866543,20.82091767,,1.745135875,1.203184625,1.744870779,1.197665089,,1.130893,0.072291625,7,0.010327375
140.985,59,55,117,0.136206587,48,145,1.646866543,20.82091767,,1.74191975,1.27709925,1.741320762,1.264627763,,1.203184625,0.073914625,7,0.010559232
141.649,59,55,124,0.136469734,48,145,1.646866543,20.82091767,,1.738360375,1.3489495,1.737869893,1.338737216,,1.27709925,0.07185025,7,0.010264321
142.309,59,55,131,0.136732881,48,145,1.646866543,20.82091767,,1.735112375,1.42066375,1.734425556,1.406363557,,1.3489495,0.07171425,7,0.010244893
142.97,59,55,138,0.136996027,48,145,1.646866543,20.82091767,,1.7318305,1.49352625,1.730926071,1.474695206,,1.42066375,0.0728625,7,0.010408929
143.581,59,55,145,0.137259174,48,145,1.646866543,20.82091767,,1.728658625,1.565628375,1.727463105,1.540736554,,1.49352625,0.072102125,7,0.010300304
144.193,59,55,152,0.13752232,48,145,1.646866543,20.82091767,,1.72437625,1.6374495,1.724013635,1.629899532,,1.565628375,0.071821125,7,0.010260161
144.856,59,55,159,0.137785467,48,145,1.646866543,20.82091767,,1.7213265,1.709084375,1.720573111,1.693398125,,1.6374495,0.071634875,7,0.010233554
145.515,59,55,166,0.138048614,48,145,1.646866543,20.82091767,,1.718080625,1.780172,1.71715887,1.760980222,,1.709084375,0.071087625,7,0.010155375
146.124,59,55,173,0.13831176,48,145,1.646866543,20.82091767,,1.714682125,1.852093375,1.713704586,1.83174011,,1.780172,0.071921375,7,0.010274482
146.784,59,55,180,0.138574907,48,145,1.646866543,20.82091767,,1.710600125,1.923348,1.710282324,1.916731096,,1.852093375,0.071254625,7,0.010179232
147.446,59,55,187,0.138838054,48,145,1.646866543,20.82091767,,1.707471875,1.994696375,1.70685556,1.981864132,,1.923348,0.071348375,7,0.010192625
148.056,59,55,194,0.1391012,48,145,1.646866543,20.82091767,,1.704294125,2.06551925,1.703454035,2.048027803,,1.994696375,0.070822875,7,0.010117554
148.716,59,55,201,0.139364347,48,145,1.646866543,20.82091767,,1.700823875,2.13604,1.70006702,2.120281593,,2.06551925,0.07052075,7,0.010074393
149.379,59,55,208,0.139627494,48,145,1.646866543,20.82091767,,1.697229375,2.205975,1.696708139,2.195122381,,2.13604,0.069935,7,0.009990714
150.042,59,55,215,0.13989064,48,145,1.646866543,20.82091767,,1.694084125,2.27578125,1.693355441,2.260609372,,2.205975,0.06980625,7,0.009972321
150.712,59,55,222,0.140153787,48,145,1.646866543,20.82091767,,1.6909435,2.3458195,1.6899916,2.326000067,,2.27578125,0.07003825,7,0.010005464
151.323,59,55,229,0.140416934,48,145,1.646866543,20.82091767,,1.687546125,2.41620725,1.686610973,2.396736532,,2.3458195,0.07038775,7,0.010055393
151.983,59,55,236,0.14068008,48,145,1.646866543,20.82091767,,1.684116125,2.486055625,1.683256252,2.46815228,,2.41620725,0.069848375,7,0.009978339
152.647,59,55,243,0.140943227,48,145,1.646866543,20.82091767,,1.680976125,2.5554495,1.67992336,2.533529961,,2.486055625,0.069393875,7,0.009913411
153.308,59,55,250,0.141206374,48,145,1.646866543,20.82091767,,1.677754375,2.6251105,1.676577638,2.600609753,,2.5554495,0.069661,7,0.009951571
154.527,59,55,0,0.131808279,32,145,1.646866543,14.48942443,,1.7996145,0.56747825,1.7995921,0.567153681,,,,,
155.135,59,55,9,0.13214661,32,145,1.646866543,14.48942443,,1.794151125,0.633684125,1.795022845,0.64631484,,0.56747825,0.066205875,9,0.007356208
155.746,59,55,18,0.132484942,32,145,1.646866543,14.48942443,,1.7902895,0.698798125,1.790528946,0.702267564,,0.633684125,0.065114,9,0.007234889
156.409,59,55,27,0.132823273,32,145,1.646866543,14.48942443,,1.78549525,0.76394325,1.7860329,0.771733487,,0.698798125,0.065145125,9,0.007238347
